vrai_code;Pays;Lib;ExioCode;PaysLib;D01T02;D03;D05T06;D07T08;D09;D10T12;D13T15;D16;D17T18;D19;D20;D21;D22;D23;D24;D25;D26;D27;D28;D29;D30;D31T33;D35;D36T39;D41T43;D45T47;D49;D50;D51;D52;D53;D55T56;D58T60;D61;D62T63;D64T66;D68;D69T75;D77T82;D84;D85;D86T88;D90T93;D94T96;D97T98
i15.a;GB;Processing of meat cattle;i15.a;GB.Processing of meat cattle;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.b;GB;Processing of meat pigs;i15.b;GB.Processing of meat pigs;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.c;GB;Processing of meat poultry;i15.c;GB.Processing of meat poultry;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.d;GB;Production of meat products nec;i15.d;GB.Production of meat products nec;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.e;GB;Processing vegetable oils and fats;i15.e;GB.Processing vegetable oils and fats;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.f;GB;Processing of dairy products;i15.f;GB.Processing of dairy products;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.g;GB;Processed rice;i15.g;GB.Processed rice;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.h;GB;Sugar refining;i15.h;GB.Sugar refining;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.i;GB;Processing of Food products nec;i15.i;GB.Processing of Food products nec;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.j;GB;Manufacture of beverages;i15.j;GB.Manufacture of beverages;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i15.k;GB;Manufacture of fish products;i15.k;GB.Manufacture of fish products;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i16;GB;Manufacture of tobacco products (16);i16;GB.Manufacture of tobacco products (16);0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i17;GB;Manufacture of textiles (17);i17;GB.Manufacture of textiles (17);0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i18;GB;"Manufacture of wearing apparel; dressing and dyeing of fur (18)";i18;"GB.Manufacture of wearing apparel; dressing and dyeing of fur (18)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i19;GB;"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)";i19;"GB.Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i20;GB;"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)";i20;"GB.Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i20.w;GB;Re-processing of secondary wood material into new wood material;i20.w;GB.Re-processing of secondary wood material into new wood material;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i21.1;GB;Pulp;i21.1;GB.Pulp;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i21.w.1;GB;Re-processing of secondary paper into new pulp;i21.w.1;GB.Re-processing of secondary paper into new pulp;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i21.2;GB;Paper;i21.2;GB.Paper;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i22;GB;Publishing, printing and reproduction of recorded media (22);i22;GB.Publishing, printing and reproduction of recorded media (22);0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
i23.1;GB;Manufacture of coke oven products;i23.1;GB.Manufacture of coke oven products;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i23.2;GB;Petroleum Refinery;i23.2;GB.Petroleum Refinery;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i23.3;GB;Processing of nuclear fuel;i23.3;GB.Processing of nuclear fuel;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i24.a;GB;Plastics, basic;i24.1;GB.Plastics, basic;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i24.a.w;GB;Re-processing of secondary plastic into new plastic;i24.1.w;GB.Re-processing of secondary plastic into new plastic;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i24.b;GB;N-fertiliser;i24.2;GB.N-fertiliser;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i24.c;GB;P- and other fertiliser;i24.3;GB.P- and other fertiliser;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i24.d;GB;Chemicals nec;i24.4;GB.Chemicals nec;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i25;GB;Manufacture of rubber and plastic products (25);i25;GB.Manufacture of rubber and plastic products (25);0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.a;GB;Manufacture of glass and glass products;i26.a;GB.Manufacture of glass and glass products;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.a.w;GB;Re-processing of secondary glass into new glass;i26.a.w;GB.Re-processing of secondary glass into new glass;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.b;GB;Manufacture of ceramic goods;i26.b;GB.Manufacture of ceramic goods;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.c;GB;Manufacture of bricks, tiles and construction products, in baked clay;i26.c;GB.Manufacture of bricks, tiles and construction products, in baked clay;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.d;GB;Manufacture of cement, lime and plaster;i26.d;GB.Manufacture of cement, lime and plaster;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.d.w;GB;Re-processing of ash into clinker;i26.d.w;GB.Re-processing of ash into clinker;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i26.e;GB;Manufacture of other non-metallic mineral products n.e.c.;i26.e;GB.Manufacture of other non-metallic mineral products n.e.c.;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.a;GB;Manufacture of basic iron and steel and of ferro-alloys and first products thereof;i27.a;GB.Manufacture of basic iron and steel and of ferro-alloys and first products thereof;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.a.w;GB;Re-processing of secondary steel into new steel;i27.a.w;GB.Re-processing of secondary steel into new steel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.41;GB;Precious metals production;i27.41;GB.Precious metals production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.41.w;GB;Re-processing of secondary preciuos metals into new preciuos metals;i27.41.w;GB.Re-processing of secondary preciuos metals into new preciuos metals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.42;GB;Aluminium production;i27.42;GB.Aluminium production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.42.w;GB;Re-processing of secondary aluminium into new aluminium;i27.42.w;GB.Re-processing of secondary aluminium into new aluminium;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.43;GB;Lead, zinc and tin production;i27.43;GB.Lead, zinc and tin production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.43.w;GB;Re-processing of secondary lead into new lead, zinc and tin;i27.43.w;GB.Re-processing of secondary lead into new lead, zinc and tin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.44;GB;Copper production;i27.44;GB.Copper production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.44.w;GB;Re-processing of secondary copper into new copper;i27.44.w;GB.Re-processing of secondary copper into new copper;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.45;GB;Other non-ferrous metal production;i27.45;GB.Other non-ferrous metal production;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.45.w;GB;Re-processing of secondary other non-ferrous metals into new other non-ferrous metals;i27.45.w;GB.Re-processing of secondary other non-ferrous metals into new other non-ferrous metals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i27.5;GB;Casting of metals;i27.5;GB.Casting of metals;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i28;GB;Manufacture of fabricated metal products, except machinery and equipment (28);i28;GB.Manufacture of fabricated metal products, except machinery and equipment (28);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i29;GB;Manufacture of machinery and equipment n.e.c. (29);i29;GB.Manufacture of machinery and equipment n.e.c. (29);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i30;GB;Manufacture of office machinery and computers (30);i30;GB.Manufacture of office machinery and computers (30);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i31;GB;Manufacture of electrical machinery and apparatus n.e.c. (31);i31;GB.Manufacture of electrical machinery and apparatus n.e.c. (31);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i32;GB;Manufacture of radio, television and communication equipment and apparatus (32);i32;GB.Manufacture of radio, television and communication equipment and apparatus (32);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i33;GB;Manufacture of medical, precision and optical instruments, watches and clocks (33);i33;GB.Manufacture of medical, precision and optical instruments, watches and clocks (33);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i34;GB;Manufacture of motor vehicles, trailers and semi-trailers (34);i34;GB.Manufacture of motor vehicles, trailers and semi-trailers (34);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i35;GB;Manufacture of other transport equipment (35);i35;GB.Manufacture of other transport equipment (35);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i36;GB;"Manufacture of furniture; manufacturing n.e.c. (36)";i36;"GB.Manufacture of furniture; manufacturing n.e.c. (36)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i37;GB;Recycling of waste and scrap;i37;GB.Recycling of waste and scrap;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i37.w.1;GB;Recycling of bottles by direct reuse;i37.w.1;GB.Recycling of bottles by direct reuse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
i40.11.a;GB;Production of electricity by coal;i40.11.a;GB.Production of electricity by coal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.b;GB;Production of electricity by gas;i40.11.b;GB.Production of electricity by gas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.c;GB;Production of electricity by nuclear;i40.11.c;GB.Production of electricity by nuclear;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.d;GB;Production of electricity by hydro;i40.11.d;GB.Production of electricity by hydro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.e;GB;Production of electricity by wind;i40.11.e;GB.Production of electricity by wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.f;GB;Production of electricity by petroleum and other oil derivatives;i40.11.f;GB.Production of electricity by petroleum and other oil derivatives;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.g;GB;Production of electricity by biomass and waste;i40.11.g;GB.Production of electricity by biomass and waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.h;GB;Production of electricity by solar photovoltaic;i40.11.h;GB.Production of electricity by solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.i;GB;Production of electricity by solar thermal;i40.11.i;GB.Production of electricity by solar thermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.j;GB;Production of electricity by tide, wave, ocean;i40.11.j;GB.Production of electricity by tide, wave, ocean;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.k;GB;Production of electricity by Geothermal;i40.11.k;GB.Production of electricity by Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.11.l;GB;Production of electricity nec;i40.11.l;GB.Production of electricity nec;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.12;GB;Transmission of electricity;i40.12;GB.Transmission of electricity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.13;GB;Distribution and trade of electricity;i40.13;GB.Distribution and trade of electricity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.2;GB;"Manufacture of gas; distribution of gaseous fuels through mains";i40.2;"GB.Manufacture of gas; distribution of gaseous fuels through mains";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i40.3;GB;Steam and hot water supply;i40.3;GB.Steam and hot water supply;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i41;GB;Collection, purification and distribution of water (41);i41;GB.Collection, purification and distribution of water (41);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i45;GB;Construction (45);i45;GB.Construction (45);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i45.w;GB;Re-processing of secondary construction material into aggregates;i45.w;GB.Re-processing of secondary construction material into aggregates;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i50.a;GB;Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;i50.a;GB.Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i50.b;GB;Retail sale of automotive fuel;i50.b;GB.Retail sale of automotive fuel;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i51;GB;Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);i51;GB.Wholesale trade and commission trade, except of motor vehicles and motorcycles (51);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i52;GB;"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";i52;"GB.Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i55;GB;Hotels and restaurants (55);i55;GB.Hotels and restaurants (55);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.1;GB;Transport via railways;i60.1;GB.Transport via railways;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.2;GB;Other land transport;i60.2;GB.Other land transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i60.3;GB;Transport via pipelines;i60.3;GB.Transport via pipelines;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i61.1;GB;Sea and coastal water transport;i61.1;GB.Sea and coastal water transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i61.2;GB;Inland water transport;i61.2;GB.Inland water transport;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i62;GB;Air transport (62);i62;GB.Air transport (62);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
i63;GB;"Supporting and auxiliary transport activities; activities of travel agencies (63)";i63;"GB.Supporting and auxiliary transport activities; activities of travel agencies (63)";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
i64;GB;Post and telecommunications (64);i64;GB.Post and telecommunications (64);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
i65;GB;Financial intermediation, except insurance and pension funding (65);i65;GB.Financial intermediation, except insurance and pension funding (65);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
i66;GB;Insurance and pension funding, except compulsory social security (66);i66;GB.Insurance and pension funding, except compulsory social security (66);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
i67;GB;Activities auxiliary to financial intermediation (67);i67;GB.Activities auxiliary to financial intermediation (67);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
i70;GB;Real estate activities (70);i70;GB.Real estate activities (70);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
i71;GB;Renting of machinery and equipment without operator and of personal and household goods (71);i71;GB.Renting of machinery and equipment without operator and of personal and household goods (71);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
i72;GB;Computer and related activities (72);i72;GB.Computer and related activities (72);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
i73;GB;Research and development (73);i73;GB.Research and development (73);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
i74;GB;Other business activities (74);i74;GB.Other business activities (74);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
